Area,Acceso.a.electricidad,Formulario,Analfabetismo.mujeres,Acceso.servicios.de.salud,Departamento,Municipio,Código_lugar,Calidad.de.alimentos,Cantidad.de.alimentos,Animales.traspatio,Alcoholismo,Inseguridad.alimentaria,Arrendamiento,Comida.chatarra,Compra.de.alimentos,Costos.de.producción,Gastos.en.salud,Tamaño.de.las.familias,Disponibilidad.de.agua,Enfermedades.infantiles,Espacio.familiar,Gastos.en.alimentos,Ingresos.agrícolas,Tasa.interés,Deudas,Interés,Venta.de.terrenos,Calidad.de.vida,Porcentaje.tierras.producción.comercial,Tierra.del.hogar,Tenencia.de.tierra,Rendimiento,Producción.comercial,Producción.autoconsumo,Programas.sociales,Asistencia.financiera,Ingresos.de.salario,Ingresos,Dependencia.económica.en.el.hombre,Demanda.empleos,Demanda.empleos.no.calificados,Demanda.empleos.calificados,Porcen.demanda.empleos.calificados,MUniDept,MuniDept,Tierra.a.producción.económica,Tierra.a.producción.autoconsumo,Educación,Lugares.para.excretos,Tiendas.y.comercios.mujeres,Auto.estima,Asistencia.escolar,Atraso.escolar,Educación.sexual,Espacamiento.de.los.embarazos,Lactancia,Optimismo.para.la.vida,Planificación.familiar,Repetición.escolar,Empleos,Empleos.calificados,Empleos.no.calificados,Trabajos.mujeres,Trabajo.infantil,Cuidados.niños,Desempleo,Marginación,Participación.social.mujeres,Cuidados.especiales,Salario.empleos.no.calificados,Salario.empleos.calificados,Precios.alimentos,Precios.agrícolas,Riqueza.familiar,Gastos.no.priorizados,Gastos,Inversiones.agrícolas,Costos.insumos,Fracción.tierras.a.hortalizas,Producción.milpa,Costumbre.de.consumo,Uso.de.orgánico
1,1,5444,1,NA,5,9,0509,2.417747973,9891.88,0,180,2,0,0.018803301,53445.2198,NA,9,3,0,1,0.666666667,408.5,0,NA,0,0,NA,NA,NA,0,0,NA,0,0,0,0,1600,1600,1,18,18,0,0,NA,509,NA,NA,6,3,0,0,2,NA,1,5,0,1,1,NA,0,0,0,0,0,1,18,0,NA,1,0,0,0.071270986,NA,650,55,472.5,0,0,NA,0,0,0
1,1,5445,1,NA,5,9,0509,3.777781299,10677,0,0,1,0,0.010583497,80086.691,NA,0,4,0,2,2,1025.333333,0,NA,10000,898,NA,NA,NA,0,0,NA,0,0,0,0,2400,2400,1,12,0,12,100,NA,509,NA,NA,12,3,0,0,2,NA,1,6.5,11.5,1,1,NA,0,0,0,0,0,1,12,0,NA,0,0,0,0.041534548,NA,3900,80,2003.333333,0,0,NA,0,0,0
1,1,5442,1,NA,5,9,0509,3.059380787,10670.34,0,0,2,0,0,104668.9784,NA,0,2,0,NA,4,866.3333333,0,NA,0,0,NA,0,NA,0,0,NA,0,0,0,0,1670,1670,0.748502994,0,0,0,NA,NA,509,NA,NA,7,1,420,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,1.76199867,NA,750,100,966.3333333,0,0,NA,0,0,0
1,1,5416,1,NA,5,9,0509,2.591544304,22089.69,0,0,4,0,0.040109209,141576.3396,NA,240,4,0,0.5,0.5,1125.666667,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,2000,2000,1,0,0,0,NA,NA,509,NA,NA,6,1,0,0,2,NA,1,7,16.5,0.5,1,NA,0,0,0,0,0,1,NA,0,NA,1,0,0,0.998590451,NA,8150,100,1465.666667,0,0,NA,0,0,0
1,1,5415,1,NA,5,9,0509,3.290726908,6868.24,0,0,4,0,0.032905082,45443.9554,NA,0,3,0,NA,0.666666667,396,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,2,0,2200,2200,1,0,0,0,NA,NA,509,NA,NA,6.5,1,0,NA,2,0,1,10.66666667,NA,NA,0,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,0.041748696,NA,430,100,496,0,0,NA,0,0,0
1,1,5449,1,NA,5,9,0509,3.162788318,16171.78,0,0,2,0,0.021209786,103740.1438,NA,0,4,0,2,1.75,862.75,0,NA,0,0,NA,0,NA,0,0,NA,0,0,2,0,3600,3600,1,0,0,0,NA,NA,509,NA,NA,2.5,1,0,0,2,NA,1,9,0,1,1,NA,0,0,0,0,0,1,NA,0,NA,0,0,0,1.218514141,NA,1225,40,902.75,0,0,NA,0,0,0
1,1,5443,1,0,5,9,0509,1.774233391,31248.45,0,0,3,0,0.0080644,107711.574,NA,0,6,0,NA,1.166666667,636.25,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,2,0,5960,5960,0.724832215,132,48,84,25,NA,509,NA,NA,5.666666667,3,1640,0,2,0,1,8,NA,1,0.5,1,364,84,0,0,3.333333333,NA,16,0,NA,0,Inf,21.42857143,1.012382094,NA,36150,80,716.25,0,0,NA,0,0,0
1,1,5414,NA,NA,5,9,0509,2.829008327,12743.97,0,0,1,0,0.020323337,55774.9294,NA,0,2,0,NA,4,574.75,0,NA,0,0,NA,1,NA,0,0,NA,0,0,0,0,4200,4200,1,106,0,106,100,NA,509,NA,NA,9,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,303.3333333,70,0,0,NA,NA,18,0,NA,0,Inf,28.57142857,0.081549397,NA,2275,100,674.75,0,0,NA,0,0,0
1,1,10321,2,NA,5,9,0509,0,0,0,0,2,0,NA,0,NA,0,3,0,NA,2.666666667,0,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,1800,1800,1,24,12,12,50,NA,509,NA,NA,11.5,1,0,0,1.666666667,NA,1,9.75,NA,1,1,1,0,0,0,0,NA,NA,12,0,NA,0,0,0,NA,NA,6025,100,100,0,0,NA,0,0,0
1,1,5441,1,NA,5,9,0509,2.261832957,21828.83,0,0,2,0,0.00517664,101602.7548,NA,0,3,0,NA,2.666666667,646,0,NA,0,0,NA,0,NA,0,0,NA,0,0,0,0,3000,3000,1,82,64,18,50,NA,509,NA,NA,4,1,0,0,2,NA,1,7.4,NA,1,0,NA,173.3333333,0,40,0,NA,NA,21,0,NA,0,0,0,0.032312212,NA,16250,40,686,0,0,NA,0,0,0
1,1,8857,1,NA,5,9,0509,2.172917311,26300.87,0,0,3,0,0.028744296,112021.5597,NA,0,4,0,NA,1.75,755.25,0,NA,10000,700,NA,0,NA,0,0,NA,0,0,1,0,2000,2000,1,56,56,0,0,NA,509,NA,NA,5,1,0,0,2,0.5,1,11,NA,1,0.5,1,242.6666667,0,56,0,0,NA,NA,0,NA,0,35.71428571,Inf,0.062502521,NA,16500,0,1455.25,0,0,NA,0,0,0
1,2,16447,1,NA,5,9,0509,1.884285748,17510.09,0,0,4,0,0,115358.954,NA,10,4,0,0,0.5,649.0757576,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,5,100,1500,1500,0,63,0,63,100,NA,509,NA,NA,2,4,0,0,2,-1,1,5,18,1,1,1,273,63,0,63,0,1,NA,0,NA,0,Inf,23.80952381,0.04132055,NA,400,40,699.0757576,0,0,NA,0,0,0
1,1,16450,2,1,5,9,0509,1.937086507,13335.72,0,0,4,0,0,74644.8502,NA,0,3,0,NA,0.666666667,480,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,2,0,2900,2900,0.586206897,56,0,56,100,NA,509,NA,NA,NA,3,0,NA,2,3,2,NA,NA,NA,NA,1,242.6666667,56,0,56,0,NA,NA,0,NA,0,Inf,21.42857143,2.409273226,NA,725,100,580,0,0,NA,0,0,0
1,1,16406,1,0,5,9,0509,1.644775382,11647.66,0,0,3,0,0.00971869,76200.1486,NA,0,2,0,NA,1,582,0,NA,0,0,NA,0,NA,0,0,NA,0,0,0,0,1900,1900,1,15,15,0,0,NA,509,NA,NA,5,3,0,0,2,NA,1,NA,NA,1,1,NA,0,0,0,0,NA,NA,15,0,NA,0,0,0,1.253562199,NA,3850,0,582,0,0,NA,0,0,0
1,1,16405,1,NA,5,9,0509,2.684798546,13300.84,0,0,2,0,0.000676649,92334.9081,NA,0,2,0,NA,1,777.56,0,NA,0,0,NA,0,NA,0,0,NA,0,0,0,0,4000,4000,0,0,0,0,NA,NA,509,NA,NA,11.5,2,0,0,2,-2,1,10.66666667,NA,1,0.5,1,0,0,0,0,NA,NA,NA,0,NA,0,0,0,1.224822101,NA,82850,300,1077.56,0,0,NA,0,0,0
1,1,16449,1,1,5,9,0509,2.384030059,9501.65,0,0,3,0,0.026626954,66565.5946,NA,0,4,0,0,0.5,574.6,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,3,150,2200,2200,1,0,0,0,NA,NA,509,NA,NA,2.5,2,0,0,2,-1,1,5.5,1,1,0,1,0,0,0,0,0,1,NA,0,NA,1,0,0,0.575174804,NA,1150,40,614.6,0,0,NA,0,0,0
1,1,16445,1,NA,5,9,0509,3.400854847,9072.12,0,0,4,0,0.08020617,60271.0404,NA,260,3,0,1,2.333333333,503.6666667,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,1800,1800,0,0,0,0,NA,NA,509,NA,NA,12,2,0,0,1,NA,1,8.5,36,1,0,1,0,0,0,0,0,0,NA,0,NA,1,0,0,0.07404812,NA,1111,40,803.6666667,0,0,NA,0,0,0
1,1,16448,1.5,0,5,9,0509,2.124036031,24731.47,0,0,2,0,0.009340326,117768.4132,NA,0,6,0,0,1.166666667,1033,0,NA,3000,250,NA,0,NA,0,0,NA,0,0,0,0,3000,3000,1,30,30,0,0,NA,509,NA,NA,6,3,0,0,2,0.666666667,1,6.25,18,1,0,1,0,0,0,0,0,1,30,0,NA,0,0,0,0.748619559,NA,1675,200,1483,0,0,NA,0,0,0
1,1,7112,1,NA,5,9,0509,1.897458271,34355.77,0,0,3,0,0.022249538,265603.6947,NA,14,8,0,1,0.875,1752.083333,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,3,0,4500,4500,0.733333333,2,2,0,0,NA,509,NA,NA,7.5,4,0,0,2,-2,2,4,3,1,NA,1,0,0,0,0,0,0,2,0.2,1,1,0,0,0.61060286,NA,1100,80,1846.083333,0,0,NA,0,0,0
1,1,16444,1,NA,5,9,0509,2.194704106,15988.84,0,0,3,0,0.012696356,74050.6874,NA,0,4,0,NA,2,696,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,4,0,1200,1200,0,30,0,30,100,NA,509,NA,NA,7,3,0,0,2,-1,1,9,NA,1,1,1,0,0,0,0,0,NA,30,0,NA,0,0,0,1.316559682,NA,11200,100,796,0,0,NA,0,0,0
1,1,16446,1,NA,5,9,0509,3.584801629,8797.29,0,0,4,0,0,72037.2486,NA,0,4,0,NA,1.75,668.1666667,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,6450,6450,0.542635659,0,0,0,NA,NA,509,NA,NA,6.666666667,4,0,0,2,NA,1,17.75,NA,1,0,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,0.163217739,NA,11270,40,708.1666667,0,0,NA,0,0,0
1,1,16438,1.333333333,NA,5,9,0509,2.484557579,38872.86,0,0,4,0,0.000257249,191492.7976,NA,25,9,0,1,1,1360.833333,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,4400,4400,1,0,0,0,NA,NA,509,NA,NA,6.857142857,2,0,0.2,1.833333333,2,1,8,1,1,0.5,1.5,0,0,0,0,0,1,NA,0,NA,1,0,0,0.184989582,NA,7125,40,1425.833333,0,0,NA,0,0,0
2,1,5920,1,NA,5,9,0509,2.813786272,14251.5,0,0,1,0,0.019997895,86454.915,NA,0,3,0,2,0.666666667,664.1,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,2400,2400,1,0,0,0,NA,NA,509,NA,NA,4.5,1,0,0,2,NA,1,12,0,1,1,NA,0,0,0,0,0,1,NA,0,NA,0,0,0,0.058514377,NA,600,80,744.1,0,0,NA,0,0,0
2,1,5919,1,NA,5,9,0509,1.816160776,8936.2,0,0,1,0,0,45032.28,NA,0,2,0,NA,1,369.6,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,4500,4500,0.666666667,0,0,0,NA,NA,509,NA,NA,12,1,0,NA,2,NA,1,23,NA,NA,1,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.031724119,NA,8300,0,369.6,0,0,NA,0,0,0
2,2,5911,NA,NA,5,9,0509,1.997581795,822.8,0,500,4,0,0.01093826,23484.27,NA,0,1,2,NA,2,367.6,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,509,NA,NA,3,5,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.027694484,NA,0,41.66666667,409.2666667,0,0,NA,0,0,0
2,1,5917,1,NA,5,9,0509,1.657858138,4373.5,0,100,1,0,0.002743798,48371.87,NA,0,2,0,NA,5,398.5,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,2300,2300,0.52173913,0,0,0,NA,NA,509,NA,NA,11,2,0,0,1.5,NA,1,NA,NA,1,0,1,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.091483874,NA,8160,208.3333333,606.8333333,0,0,NA,0,0,0
2,1,5918,1,NA,5,9,0509,4.286944894,16232.25,0,0,4,0,0.046327527,102645.9225,NA,0,4,0,2,1.75,725.3157895,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,1,150,500,500,0,40,0,40,100,NA,509,NA,NA,3,2,0,0,2,-1,1,9,1,1,0.333333333,1,0,0,0,0,0,1,40,0,NA,0,0,0,0.032521626,NA,10400,40,765.3157895,0,0,NA,0,0,0
2,1,5922,1,NA,5,9,0509,2.702830395,14568.63,0,0,1,0,0.000205922,128816.3152,NA,0,4,0,2,2.25,936.5,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,5525,5525,1,0,0,0,NA,NA,509,NA,NA,11.5,1,0,NA,2,-2,1,15,NA,NA,1,1,0,0,0,0,0,1,NA,0,NA,0,0,0,2.089189354,NA,3920,100,1036.5,0,0,NA,0,0,0
2,1,5933,1,NA,5,9,0509,1.777681917,24842.4,0,0,4,0,0.009821917,110865.055,NA,0,3,3,NA,2.333333333,1088.166667,0,NA,10000,525,NA,-1,NA,0,0,NA,0,0,0,0,3900,3900,0.769230769,98,98,0,0,NA,509,NA,NA,7,2,0,NA,2,0,1,31,NA,NA,1,2,424.6666667,0,98,0,0,NA,NA,0,NA,0,30.6122449,Inf,0.099435896,NA,1250,400,2013.166667,0,0,NA,0,0,0
2,1,5921,1.333333333,0,5,9,0509,1.53920238,44306.95,0,0,4,0,0,160209.872,NA,0,6,0,NA,1.166666667,979.875,0,NA,2000,506,NA,-1,NA,0,0,NA,0,0,0,0,7500,7500,0.826666667,25,0,25,100,NA,509,NA,NA,9,4,1300,0,2,1,1,NA,NA,1,0,2,0,0,0,0,4,NA,25,0,NA,0,0,0,15.06584457,NA,4900,400,1885.875,0,0,NA,0,0,0
2,1,5916,1,NA,5,9,0509,1.844555703,31884.5,0,0,4,0,0.000282269,149279.015,NA,0,3,0,NA,2.333333333,778.375,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,2500,2500,1,0,0,0,NA,NA,509,NA,NA,5,2,0,0,2,1,1,9,NA,1,1,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,0.065770864,NA,4920,0,778.375,0,0,NA,0,0,0
2,1,5915,1,NA,5,9,0509,3.094912257,20093.78,0,0,2,0,0.021166749,143780.9844,NA,3860,5,0,0.5,1.4,1243.5,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,509,NA,NA,12,2,0,NA,2,-1,1,6.666666667,14,NA,1,1,0,0,0,0,0,1,NA,0,NA,1,0,0,0.071970299,NA,246500,2000,7103.5,0,0,NA,0,0,0
2,1,5447,1.666666667,NA,5,9,0509,1.223466434,33973.28,0,0,2,0,0.004474104,213800.6452,NA,0,7,0,2,0.285714286,722.5,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,4,113,2150,2150,0.930232558,0,0,0,NA,NA,509,NA,NA,6,2,150,0,2,-1,1,15.5,25,0.666666667,0,1,0,0,0,0,0,1,NA,0,NA,0,0,0,0.043882845,NA,650,80,802.5,0,0,NA,0,0,0
2,1,5431,2,1,5,9,0509,2.09966897,18434.69,0,0,3,0,0.000107406,85696.9669,NA,0,3,0,NA,0.666666667,669.3333333,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,3000,3000,1,0,0,0,NA,NA,509,NA,NA,9,2,0,0,2,3,NA,NA,NA,1,NA,1,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.051017878,NA,19900,100,769.3333333,0,0,NA,0,0,0
2,1,5427,2,NA,5,9,0509,2.148284954,5601.59,0,0,4,0,0.025942634,125909.9748,NA,0,4,0,NA,1.75,859,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,4290,4290,0.594405594,98,0,98,100,NA,509,NA,NA,NA,4,1740,0,2,NA,NA,NA,NA,0.5,NA,NA,424.6666667,98,0,0,0,NA,NA,0,NA,0,Inf,15.81632653,0.044398975,NA,4380,80,939,0,0,NA,0,0,0
2,2,5426,2,NA,5,9,0509,1,12252,0,0,4,0,0,0,NA,0,2,0,NA,1,0,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,1800,1800,1,0,0,0,NA,NA,509,NA,NA,NA,2,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.015659622,NA,4425,0,0,0,0,NA,0,0,0
2,2,10335,2,0,5,9,0509,0,0,0,0,4,0,NA,0,NA,300,3,0,1,0.666666667,0,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,1,38,1600,1600,1,0,0,0,NA,NA,509,NA,NA,NA,2,0,0,2,NA,1,9,3,0.5,1,NA,0,0,0,0,0,1,NA,0,NA,0,0,0,NA,NA,6050,0,300,0,0,NA,0,0,0
2,1,5446,2,0,5,9,0509,3.358742203,9741.81,0,0,2,0,0.071922979,137612.5699,NA,300,3,0,1,0.666666667,737.5,0,NA,0,0,NA,NA,NA,0,0,NA,0,0,1,38,1600,1600,1,0,0,0,NA,NA,509,NA,NA,NA,2,0,NA,2,NA,1,11,3,0,1,NA,0,0,0,0,0,1,NA,0,NA,0,0,0,0.042467768,NA,11400,120,1157.5,0,0,NA,0,0,0
2,1,5433,2,NA,5,9,0509,2.540743998,11669.16,0,126,2,0,0.021852473,163876.5726,NA,5,4,0,1.5,0.5,1269.25,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,1,38,2075,2075,1,0,0,0,NA,NA,509,NA,NA,NA,4,0,NA,2,NA,1,5,14,0,1,NA,0,0,0,0,0,1,NA,0,NA,0,0,0,0.039077035,NA,2650,110.5,1384.75,0,0,NA,0,0,0
2,1,5434,1,NA,5,9,0509,2.262333234,7260,28,56,2,0,0.100048209,124616.405,NA,0,3,0,NA,0.666666667,818,36.75,NA,0,0,NA,-1,NA,0,0,NA,0,0,1,75,1800,1836.75,1,0,0,0,NA,NA,509,NA,NA,2,4,0,0,2,0,1.5,32,NA,1,1,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,0.050351549,NA,3700,104.6666667,922.6666667,0,0,NA,0,0,0
2,1,5432,2,1,5,9,0509,1.485595478,44741.61,11,0,2,0,0.022998725,343026.3142,NA,285,6,0,0,0.333333333,1545.5,57.5,NA,0,0,NA,-1,NA,0,0,NA,0,0,5,75,1500,1557.5,1,0,0,0,NA,NA,509,NA,NA,4,2,0,0,2,-1,1.5,3.6,18,0.5,1,1,0,0,0,0,0,1,NA,0,NA,1,0,0,3.910462885,NA,7050,400,2230.5,0,0,NA,0,0,0
2,1,5448,1.666666667,0,5,9,0509,2.178942434,23627.58,0,0,2,0,0.00495184,161529.7588,NA,25,7,0,1,1,1058,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,4,200,9050,9050,0.486187845,42,24,18,33.33333333,NA,509,NA,NA,6,3,4650,0,2,0.5,1,7.227272727,2,1,0,1,0,0,0,0,0,1,14,0,NA,0,0,0,0.565375268,NA,920,100,1183,0,0,NA,0,0,0
2,2,16437,1,NA,5,9,0509,2.367251847,14627.08,0,0,4,0,0.000218772,114146.6611,NA,0,4,0,2,0.5,925,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,5,100,160,160,1,0,0,0,NA,NA,509,NA,NA,4.5,2,0,0,2,-1,1,8,24,1,0,1,0,0,0,0,0,1,NA,0,NA,0,0,0,0.718580433,NA,150,40,965,0,0,NA,0,0,0
2,2,16434,1,NA,5,9,0509,2.199045253,15492.56,0,0,4,0,0.013006243,82677.1972,NA,125,4,0,0,0.5,735.6666667,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,3,200,1300,1300,1,84,84,0,0,NA,509,NA,NA,5,2,0,0,2,-1,1,6.5,15,1,0,1,364,0,84,0,0,1,NA,0,NA,1,15.47619048,Inf,0.036298292,NA,1525,40,900.6666667,0,0,NA,0,0,0
2,1,16435,1,NA,5,9,0509,2.075907117,9575.1,0,0,3,0,0.078672808,105696.1727,NA,0,4,0,NA,0.5,516.5,0,NA,2000,350,NA,-1,NA,0,0,NA,0,0,2,0,3200,3200,1,10,10,0,0,NA,509,NA,NA,4.5,4,0,0,2,0,1,9.5,NA,1,1,1,0,0,0,0,0,NA,10,0,NA,0,0,0,0.078212656,NA,2450,0,866.5,0,0,NA,0,0,0
2,1,8856,1,NA,5,9,0509,1.831607976,29419.94,0,0,2,0,0.000373896,137436.7684,NA,62,5,0,1,1.4,776,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,1,0,2500,2500,1,0,0,0,NA,NA,509,NA,NA,6,4,0,0,2,-1,1.5,7.666666667,1,1,1,1,0,0,0,0,0,1,NA,0.25,1,0,0,0,0.081358747,NA,10775,280,1118,0,0,NA,0,0,0
2,1,16439,1,1,5,9,0509,2.498519456,18688.06,0,0,2,0,0.013698586,87474.3889,NA,0,3,0,NA,0.666666667,689,0,NA,0,0,NA,1,NA,0,0,NA,0,0,5,150,1000,1000,0,0,0,0,NA,NA,509,NA,NA,4,3,0,NA,2,0,1.5,8,NA,NA,0,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,1.184195223,NA,1270,40,729,0,0,NA,0,0,0
2,1,8853,1.666666667,1,5,9,0509,2.168753647,16799.56,0,0,3,0,0.000178576,69997.4477,NA,0,3,0,NA,0.666666667,465,0,NA,0,0,NA,0,NA,0,0,NA,0,0,0,0,2600,2600,0,30,0,30,100,NA,509,NA,NA,14,4,0,0,1.666666667,NA,1,NA,NA,1,0,1,0,0,0,0,NA,NA,30,0,NA,0,0,0,0.071887492,NA,600,200,665,0,0,NA,0,0,0
2,1,8855,1,0,5,9,0509,2.666298412,50172.97,0,0,3,0,0.016989227,233712.1892,NA,150,9,0,1,0.777777778,1705,0,NA,7000,350,NA,-1,NA,0,0,NA,0,0,0,0,8000,8000,1,10,10,0,0,NA,509,NA,NA,3.4,3,0,0,2,-0.333333333,1,6.285714286,0,0.75,0.5,1,0,0,0,0,0.75,1,10,0,NA,0,0,0,0.109944108,NA,4725,200,2405,0,0,NA,0,0,0
2,2,8854,1,0,5,9,0509,2.013525096,37927.08,0,0,3,0,0.010045593,157600.4698,NA,340,4,0,0,2,994,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,1,37,3000,3000,0.666666667,0,0,0,NA,NA,509,NA,NA,7,3,0,0,2,NA,1,8.5,12,1,0,NA,0,0,0,0,0,1,NA,0,NA,1,0,0,0.08585389,NA,1850,240,1574,0,0,NA,0,0,0
1,1,16425,2,1,5,11,0511,1.705304807,25838.41,0,0,3,0,0.009791624,118031.2414,NA,0,4,0,NA,2,558,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,4,0,1000,1000,1,0,0,0,NA,NA,511,NA,NA,6,3,0,NA,2,-0.5,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,0.108425185,NA,510,0,558,0,0,NA,0,0,0
1,1,16426,1,1,5,11,0511,3.06565012,8142.94,0,0,3,0,0.048729329,71316.6275,NA,0,4,0,2,0.5,481.4,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,2,0,1350,1350,0.555555556,30,30,0,0,NA,511,NA,NA,6,1,0,0,2,0,1,7,0,1,1,1,0,0,0,0,0,0,30,0,NA,0,0,0,0.059053945,NA,3351,0,481.4,0,0,NA,0,0,0
1,2,16424,1,1,5,11,0511,1.577661253,24802.32,0,0,3,0,0.01524051,84693.9765,NA,0,2,0,NA,1,591.5,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,1150,1150,0.130434783,0,0,0,NA,NA,511,NA,NA,6,3,0,0,2,NA,1,27,NA,1,0,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.091231214,NA,325,40,631.5,0,0,NA,0,0,0
1,1,16420,NA,NA,5,11,0511,4.172413899,1663.22,0,0,2,0,0.484241411,24962.7078,NA,0,1,0,NA,7,385.5,0,NA,0,0,NA,1,NA,0,0,NA,0,0,0,0,1850,1850,1,0,0,0,NA,NA,511,NA,NA,9,1,0,0,2,NA,NA,NA,NA,1,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.164491145,NA,6900,200,585.5,0,0,NA,0,0,0
1,1,16415,1,NA,5,11,0511,4.448208592,15339.26,0,0,3,0,0.03311633,141053.1219,NA,120,4,0,1,0.5,864.25,0,NA,6500,300,NA,-1,NA,0,0,NA,0,0,0,0,2400,2400,0.75,30,30,0,0,NA,511,NA,NA,8,1,600,NA,2,-2,1,5.5,1,NA,1,1,0,0,0,0,0,1,15,0,NA,0,0,0,0.058424595,NA,20900,100,1384.25,0,0,NA,0,0,0
1,1,16423,1,NA,5,11,0511,1.783866713,18096.86,0,0,3,0,0.000331549,86280.4054,NA,0,6,0,1,0.333333333,566.5,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,1700,1700,1,0,0,0,NA,NA,511,NA,NA,9,3,0,0,2,0,1,4.25,10.5,1,0,1,0,0,0,0,0,1,NA,0,NA,0,0,0,1.11465166,NA,1340,0,566.5,0,0,NA,0,0,0
1,1,16427,1,NA,5,11,0511,2.409627085,23765.98,0,0,4,0,0.010561315,143546.2512,1250,0,4,0,NA,1.75,730,345.8333333,NA,0,0,NA,-1,0.944444444,1,0,18,17,1,0,0,1700,2045.833333,0,42,0,42,100,NA,511,0.944444444,0.055555556,6,1,1700,0,2,0.5,1,14.5,NA,1,1,1,182,42,0,42,0,NA,NA,0,NA,0,0,0,0.678791466,317.6470588,1400,100,2080,NA,1250,Inf,0,0.055555556,0
1,1,16429,1.5,1,5,11,0511,1.759701048,23996.28,0,0,3,0,0.004167313,116663.9946,NA,0,4,0,NA,1.75,689,500,NA,0,0,NA,-1,0.95,4,0,10,20,0,0,0,810,1310,0,28,0,0,NA,NA,511,3.8,0.2,8,1,810,0,2,NA,2,NA,NA,1,NA,NA,121.3333333,0,28,28,NA,NA,NA,0.25,0,0,0,0,1.169074851,161.1111111,5980,40,729,NA,0,Inf,0,0,0
1,1,16421,1.333333333,NA,5,11,0511,1.916608155,16589.48,15,0,3,0,0.022857859,265384.8032,123,0,5,0,NA,1.8,1284,65.75,NA,0,0,NA,-1,1,0.8,0,NA,0,0,0,0,1800,1865.75,0,0,0,0,NA,NA,511,0.8,0,6,1,0,0,2,NA,1,NA,NA,1,0,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.545044648,30,2625,40,1447,NA,83,Inf,0,0,0
